"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","9.7 kg","","10","","-"
"2","unsexed","","120","","Egypt","Eastern Mediterranean"
"3","unsexed","25.0 kg","115","17","Tunisia","Tunisia"
