"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","10","","Lake Tanganyika (entire lake)"
"2","unsexed","1.0 kg","54.5","","Tanzania","Lake Tanganyika, Kigoma, 1993-94"
"3","unsexed","","47.5","","","Lake Tanganyika, Kipili, 1993-94"
"4","unsexed","1.1 kg","","","Zambia","Lake Tanganyika, Mpulungu region, 1999-2000"
"5","unsexed","","48.8","","Zambia","Lake Tanganyika, Mpulungu, 1993-94"
