"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"20","128.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=128.00000&k=0.07000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3374&gm_lm_rl=0.27000001072884"">0.07</a>","","","","21.0","","3.06","Zimbabwe","Lake Kyle","No","No"
"21","129.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=129.00000&k=0.12000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3375&gm_lm_rl=0.27000001072884"">0.12</a>","","","","21.5","","3.30","Zimbabwe","Lake McIlwaine","No","No"
"22","137.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=383&sex=male&loo=137.00000&k=0.17100&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3362&gm_lm_rl=0.27000001072884"">0.17</a>","","M","","","","3.51","South Africa","Boskop Dam AS","No","No"
"23","139.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=male&loo=139.00000&k=0.09000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3370&gm_lm_rl=0.27000001072884"">0.09</a>","","M","","26.5","32.0","3.24","Malawi","Shire River","No","No"
"24","143.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=143.00000&k=0.08000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3376&gm_lm_rl=0.27000001072884"">0.08</a>","","","","24.4","","3.21","Egypt","Barrage Ponds","No","Yes"
"25","147.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=147.00000&k=0.06000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3377&gm_lm_rl=0.27000001072884"">0.06</a>","","","","18.1","","3.11","South Africa","Rynfield Dam","No","No"
"26","151.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=151.00000&k=0.07000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3378&gm_lm_rl=0.27000001072884"">0.07</a>","","","","21.5","","3.20","Zimbabwe","Lake McIlwaine","No","No"
"27","156.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=383&sex=male&loo=156.00000&k=0.08400&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3363&gm_lm_rl=0.27000001072884"">0.08</a>","","M","","","42.6","3.31","South Africa","Incomati-Limpopo AS","No","No"
"28","156.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=156.00000&k=0.06000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3379&gm_lm_rl=0.27000001072884"">0.06</a>","","","","19.0","","3.16","Namibia","Hardap Dam","No","No"
"29","195.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=383&sex=female&loo=195.00000&k=0.09000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3360&gm_lm_rl=0.27000001072884"">0.09</a>","","F","","","","3.53","South Africa","Boskop Dam AS","No","No"
"30","277.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=277.00000&k=0.05000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3380&gm_lm_rl=0.27000001072884"">0.05</a>","","","","16.0","","3.58","South Africa","Hendrick Verwoerd Dam","Yes","No"
"31","338.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=338.00000&k=0.03000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3381&gm_lm_rl=0.27000001072884"">0.03</a>","","","","23.8","","3.53","Israel","Na'aman River","Yes","No"
"32","360.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2130&pref=2896&sex=unsexed&loo=360.00000&k=0.03000&id2=1934&genusname=Clarias&speciesname=gariepinus&gm_loo=120.99783317896&gm_lm=34.065847018413&gm_m=1&gm_k=0.13345431051843&vautoctr=3382&gm_lm_rl=0.27000001072884"">0.03</a>","","","","23.0","","3.59","Namibia","Lake Liambezi","Yes","No"
