"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","52.6","","Nigeria","Lake Kainji"
"2","male","","41.6","","Nigeria","Lake Kainji"
"3","unsexed","","58","","Zimbabwe","Lake Kariba"
