"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","26","","GuineaBissau","Bijagos"
"2","unsexed","","24","","GuineaBissau","Rio Grande de Buba"
"3","unsexed","","23.7","","USA","Tampa Bay, Florida (1964 reported)"
