"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","112","","UK","Irish Sea and Bristol Channel"
"2","male","","115","","UK","Irish Sea and Bristol Channel"
"3","unsexed","","","15","UK","Irish Sea and Bristol Channel"
