"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","221.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=96990&sex=male&loo=221.00000&k=0.18000&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=21403&gm_lm_rl=0.60926183289443"">0.18</a>","","M","","","198.0","3.94","Portugal","","No","No"
"2","239.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=96990&sex=female&loo=239.00000&k=0.11000&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=21404&gm_lm_rl=0.60926183289443"">0.11</a>","","F","","","","3.80","Portugal","","No","No"
"3","242.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=6099&sex=female&loo=242.00000&k=0.25000&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=2082&gm_lm_rl=0.60926183289443"">0.25</a>","-0.80","F","","14.0","","4.17","USA","off California","No","No"
"4","243.0","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=82844&sex=female&loo=243.00000&k=0.14400&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=10073&gm_lm_rl=0.60926183289443"">0.14</a>","-0.85","F","","","","3.93","Japan","North Pacific","No","No"
"5","267.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=55027&sex=female&loo=267.00000&k=0.12500&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=8517&gm_lm_rl=0.60926183289443"">0.13</a>","-1.05","F","","12.0","","3.95","New Zealand","","No","No"
"6","282.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=83312&sex=female&loo=282.76001&k=0.11060&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=10086&gm_lm_rl=0.60926183289443"">0.11</a>","-1.24","F","0.20","","","3.95","New Zealand","EEZ","No","No"
"7","290.0","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=82844&sex=male&loo=290.00000&k=0.12900&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=10072&gm_lm_rl=0.60926183289443"">0.13</a>","-0.76","M","","","","4.04","Japan","North Pacific","No","No"
"8","295.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=6099&sex=male&loo=295.00000&k=0.18000&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=2086&gm_lm_rl=0.60926183289443"">0.18</a>","-1.13","M","","14.0","","4.19","USA","off California","No","No"
"9","304.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=6099&sex=female&loo=304.00000&k=0.16000&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=2083&gm_lm_rl=0.60926183289443"">0.16</a>","-1.01","F","","12.0","","4.17","Japan","","No","No"
"10","340.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=914&pref=82844&sex=mixed&loo=340.00000&k=0.13800&id2=898&genusname=Prionace&speciesname=glauca&gm_loo=319.12736689753&gm_lm=211.11838702737&gm_m=0.20645602309127&gm_k=0.13146097148421&vautoctr=10076&gm_lm_rl=0.60926183289443"">0.14</a>","-1.08","","","","","4.20","Portugal","North Atlantic","No","Yes"
