"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","26.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=312&sex=unsexed&loo=26.20000&k=0.18000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=1322&gm_lm_rl=1"">0.18</a>","","","","","","2.09","","Ilmen Lake","Yes","No"
"2","26.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58414&sex=unsexed&loo=26.20000&k=0.31100&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9223&gm_lm_rl=1"">0.31</a>","0.22","","","","","2.33","Bulgaria","Dospat reservoir","No","No"
"3","27.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=56502&sex=mixed&loo=27.30000&k=0.21000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=8680&gm_lm_rl=1"">0.21</a>","0.06","","","","","2.19","Russia","Enisey river","No","No"
"4","27.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58414&sex=unsexed&loo=27.50000&k=0.10200&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9221&gm_lm_rl=1"">0.10</a>","-1.23","","","","","1.89","Bulgaria","Batak reservoir","No","No"
"5","28.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58414&sex=unsexed&loo=28.10000&k=0.43900&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9224&gm_lm_rl=1"">0.44</a>","-0.02","","","","","2.54","Bulgaria","Ovcharitsa reservoir","No","No"
"6","28.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=41412&sex=unsexed&loo=28.50000&k=0.16900&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=6498&gm_lm_rl=1"">0.17</a>","-0.17","","","","","2.14","Czechia","Berounka river","No","No"
"7","31.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=26323&sex=unsexed&loo=31.90000&k=0.16000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=1326&gm_lm_rl=1"">0.16</a>","0.03","","","","","2.21","Hungary","Lake Balaton","No","No"
"8","32.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58414&sex=unsexed&loo=32.50000&k=0.21900&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9222&gm_lm_rl=1"">0.22</a>","-0.11","","","","","2.36","Bulgaria","Batak reservoir","No","No"
"9","33.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58482&sex=mixed&loo=33.30000&k=0.08100&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9286&gm_lm_rl=1"">0.08</a>","-1.30","","","","","1.95","Greece","Lake Volvi","No","No"
"10","35.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=58414&sex=unsexed&loo=35.20000&k=0.29800&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=9225&gm_lm_rl=1"">0.30</a>","-0.45","","","","","2.57","Bulgaria","Ovcharitsa reservoir","No","No"
"11","35.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=312&sex=unsexed&loo=35.50000&k=0.17300&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=1323&gm_lm_rl=1"">0.17</a>","","","0.44","12.0","","2.34","UK","Don River (Taran); M for Stour River","No","No"
"12","35.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=6257&sex=unsexed&loo=35.90000&k=0.13100&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=5520&gm_lm_rl=1"">0.13</a>","-0.59","","0.12","9.0","","2.23","Russia","Lake Pyhäjärvi, Karelia","No","No"
"13","36.3","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=6257&sex=unsexed&loo=36.30000&k=0.08100&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=5522&gm_lm_rl=1"">0.08</a>","-3.27","","","9.0","","2.03","Finland","Lake Pyhäjärvi","No","No"
"14","37.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=52191&sex=female&loo=37.00000&k=0.14500&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=8000&gm_lm_rl=1"">0.15</a>","","F","","","","2.30","UK Engld Wal","rivers, southern England","No","No"
"15","40.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=41826&sex=unsexed&loo=40.00000&k=0.21000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=6597&gm_lm_rl=1"">0.21</a>","","","","","","2.53","Romania","Razim Lake, Danube delta","No","No"
"16","40.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=52191&sex=male&loo=40.00000&k=0.14300&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=7999&gm_lm_rl=1"">0.14</a>","","M","","","","2.36","UK Engld Wal","rivers, southern England","No","No"
"17","40.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=41826&sex=unsexed&loo=40.50000&k=0.18000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=6598&gm_lm_rl=1"">0.18</a>","","","","","","2.47","Romania","Sinoe Lake, Danube Delta","No","No"
"18","42.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=312&sex=unsexed&loo=42.50000&k=0.08000&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=1324&gm_lm_rl=1"">0.08</a>","","","","","","2.16","","Petschora","No","No"
"19","43.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=52191&sex=female&loo=43.00000&k=0.12900&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=7998&gm_lm_rl=1"">0.13</a>","","F","","","","2.38","UK Engld Wal","rivers, southern England","No","No"
"20","51.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=286&pref=312&sex=unsexed&loo=51.30000&k=0.10100&id2=272&genusname=Rutilus&speciesname=rutilus&gm_loo=34.345081207893&gm_lm=1&gm_m=0.22978250586152&gm_k=0.15944959288252&vautoctr=1325&gm_lm_rl=1"">0.10</a>","","","","","","2.42","Kazakhstan","Aral Lake","No","No"
