"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","16","","France","Mediterranean Sea"
"2","unsexed","","21.5","","Portugal","Ria Formosa coastal lagoon, southern Portugal, 2000-2002"
"3","unsexed","","18","","","to be filled"
