"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","12.2 kg","100","","Australia","northwestern coasts"
"2","female","","86","7","Australia","Queensland"
"3","male","","76","10","Australia","Queensland"
