"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","61.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1930&pref=85800&sex=male&loo=61.40000&k=0.07000&id2=1734&genusname=Mora&speciesname=moro&gm_loo=64.377791201625&gm_lm=1&gm_m=1&gm_k=0.095393920141695&vautoctr=10330&gm_lm_rl=1"">0.07</a>","-5.24","M","","","","2.42","New Zealand","Chatham Rise","No","No"
"2","67.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1930&pref=85800&sex=female&loo=67.50000&k=0.13000&id2=1734&genusname=Mora&speciesname=moro&gm_loo=64.377791201625&gm_lm=1&gm_m=1&gm_k=0.095393920141695&vautoctr=10331&gm_lm_rl=1"">0.13</a>","0.22","F","","","","2.77","New Zealand","Chatham Rise","No","No"
