"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","13.4","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1452&sex=unsexed&loo=13.40000&k=1.77000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3891&gm_lm_rl=1"">1.77</a>","","","","28.2","","2.50","Indonesia","Java Sea","No","No"
"2","13.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1314&sex=unsexed&loo=13.50000&k=1.10000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3885&gm_lm_rl=1"">1.10</a>","","","","28.0","","2.30","Indonesia","Java Sea (Semarang)","No","No"
"3","13.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1452&sex=unsexed&loo=13.70000&k=1.12000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3892&gm_lm_rl=1"">1.12</a>","","","","28.2","","2.32","Indonesia","Java Sea","No","No"
"4","14.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1486&sex=unsexed&loo=14.00000&k=0.70000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3895&gm_lm_rl=1"">0.70</a>","","","","28.5","","2.14","Philippines","Samar Sea","No","No"
"5","14.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1452&sex=unsexed&loo=14.20000&k=1.80000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3893&gm_lm_rl=1"">1.80</a>","","","","28.2","","2.56","Indonesia","Java Sea","No","No"
"6","14.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1449&sex=unsexed&loo=14.50000&k=0.69000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3887&gm_lm_rl=1"">0.69</a>","","","","28.5","","2.16","Philippines","Carigara Bay","No","No"
"7","14.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=52132&sex=unsexed&loo=14.50000&k=1.70000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=7705&gm_lm_rl=1"">1.70</a>","","","3.40","28.0","","2.55","Brunei Darsm","","No","No"
"8","14.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=2926&sex=unsexed&loo=14.60000&k=0.81000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3897&gm_lm_rl=1"">0.81</a>","","","","28.7","","2.24","Philippines","Samar Sea","No","No"
"9","15.5","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=7328&sex=unsexed&loo=15.50000&k=0.94500&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3899&gm_lm_rl=1"">0.95</a>","","","","25.0","","2.36","Australia","North Queensland","No","No"
"10","15.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1381&sex=unsexed&loo=15.60000&k=0.94500&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3886&gm_lm_rl=1"">0.95</a>","","","","28.0","","2.36","Indonesia","Java Sea (southern)","No","No"
"11","15.6","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1452&sex=unsexed&loo=15.60000&k=0.80000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3894&gm_lm_rl=1"">0.80</a>","","","","28.2","","2.29","Indonesia","Java Sea","No","No"
"12","15.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4646&pref=1449&sex=unsexed&loo=15.80000&k=1.00000&id2=4448&genusname=Pentaprion&speciesname=longimanus&gm_loo=16.164215085083&gm_lm=1&gm_m=2.862516375499&gm_k=1.0000775231694&vautoctr=3888&gm_lm_rl=1"">1.00</a>","","","2.41","28.5","","2.40","Philippines","Burias Pass for growth; entire Philippines for M","No","No"
