"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","15.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=26136&sex=unsexed&loo=15.00000&k=1.29000&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3556&gm_lm_rl=1"">1.29</a>","","","","23.5","","2.46","Zambia","Bangweulu swamps","Yes","No"
"2","21.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=26112&sex=male&loo=21.70000&k=0.17600&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3554&gm_lm_rl=1"">0.18</a>","","M","","","","1.92","Nigeria","Lake Kainji","No","No"
"3","28.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=383&sex=female&loo=28.10000&k=0.93500&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3549&gm_lm_rl=1"">0.94</a>","","F","","","","2.87","Namibia","Lake Liambezi","No","No"
"4","28.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=383&sex=male&loo=28.20000&k=2.71800&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3550&gm_lm_rl=1"">2.72</a>","","M","","","","3.33","Namibia","Lake Liambezi","Yes","No"
"5","29.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=6378&sex=unsexed&loo=29.00000&k=3.07100&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3552&gm_lm_rl=1"">3.07</a>","","","","","","3.41","Zambia","Lake Bangweulu","Yes","No"
"6","33.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=32245&sex=unsexed&loo=33.90000&k=0.34700&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=6034&gm_lm_rl=1"">0.35</a>","","","","","","2.60","South Africa","Luphephe Nwadedzi impoundment","No","No"
"7","41.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=26112&sex=female&loo=41.30000&k=0.20800&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3553&gm_lm_rl=1"">0.21</a>","","F","","","","2.55","Nigeria","Lake Kainji","No","No"
"8","42.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=5309&sex=unsexed&loo=42.40000&k=0.09500&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3551&gm_lm_rl=1"">0.10</a>","","","","20.0","","2.23","Zimbabwe","Lake Kariba","No","No"
"9","44.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=26112&sex=unsexed&loo=44.60000&k=0.50700&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=3555&gm_lm_rl=1"">0.51</a>","","","","","","3.00","Nigeria","","No","No"
"10","52.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2641&pref=32245&sex=unsexed&loo=52.60000&k=0.05400&id2=2447&genusname=Schilbe&speciesname=mystus&gm_loo=31.752217649504&gm_lm=1&gm_m=1&gm_k=0.44894810133029&vautoctr=6031&gm_lm_rl=1"">0.05</a>","","","","","","2.17","Zimbabwe","Lake Kariba","Yes","No"
