"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","25","","","Asia-Pacific Region"
"2","male","","30","","","Asia-Pacific Region"
"3","unsexed","","35","","Global","East Indies"
"4","unsexed","","25.5","","Israel","Gulf of Aqaba, 1989 and 1991"
"5","female","","25","","Oman","Oman"
"6","male","","35","","Oman","Oman"
