"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","114.5","40","USA","Gulf of Mexico, 1997-2009"
"2","female","","95","35","USA","Middle Atlantic-Southern New England region, 1978"
"3","male","","112","26","USA","Middle Atlantic-Southern New England region, 1978"
"4","unsexed","","","33","USA","off Georgia, 1982-83"
