"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","14","UK Engld Wal","Celtic Sea"
"2","female","","70","","UK","Irish Sea and Bristol Channel"
"3","male","","67","","UK","Irish Sea and Bristol Channel"
"4","female","","77","7","UK","Irish Sea, ICES VIIa, 1996-98"
