"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","153.5","","Israel","Gulf of Aqaba, 1989"
"2","unsexed","","80","","Iran","Persian Gulf and Oman Sea"
