"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","2.8 kg","","17","","-"
"2","unsexed","3.9 kg","57","17","Bermuda","Bermuda"
"3","unsexed","","76","","Global","Not specified."
"4","unsexed","3.9 kg","55","","Virgin Is. (US)","Virgin Is US"
