"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","85","15","Djibouti","Djibouti"
"2","unsexed","","100","","Global","East Indies"
"3","unsexed","14.0 kg","","","Global","Indo-Pacific & Caribbean including the Red Sea"
"4","unsexed","","55","8","Papua New Guinea","Lihir Island group (seamount), 1999-2002"
"5","unsexed","","100","","Global","unspecified"
