"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","27","","Kermadec Is.","Kermadec Islands, 1911"
"2","unsexed","236.00 g","23","","Philippines","Peña Plata market, Samal I."
