"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","70.2","31","USA","Pearl and Pascagoula rivers, Mississippi, 1996-97"
"2","male","","59.3","33","USA","Pearl and Pascagoula rivers, Mississippi, 1996-97"
