"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","6.0 kg","","","Brazil","Rio Parana, unknown"
"2","unsexed","620.00 g","","","Brazil","Rio Piguiri, 1998"
"3","unsexed","1.6 kg","51","","Brazil","Uruguay"
