"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","5","","Arctic Ocean"
"2","female","","22.8","8","Alaska","Chukchi Sea, 1990"
"3","unsexed","","","7","Alaska","Simpson Lagoon"
