"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","60","","","Caribbean"
"2","female","","56","12","USA","Northeastern Gulf of Mexico, 1979-82"
"3","male","","54","13","USA","Northeastern Gulf of Mexico, 1979-82"
"4","unsexed","","46","","","Southeastern coast, 1997-98"
