"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","170","","Global","East Indies"
"2","unsexed","","190","","Indonesia","locality not specified"
"3","unsexed","","200","","USA","North America"
"4","unsexed","","180","","South Africa","South Africa"
