"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","104","","Mexico","Bahía Almejas, Baja Califronia Sur (1998-2000 ?)"
"2","male","","96","","Mexico","Bahía Almejas, Baja Califronia Sur (1998-2000 ?)"
