"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","","2.9","","Brazil","Estado do Espirito Santo: Canal de Guarapari"
"2","female","","3.29","","Brazil","Estado do Rio de Janeiro: Enseada de Itapinhoacanga,"
