"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","171","","New Zealand","Bay of Islands, 1994"
"2","female","","180.4","9.3","","Florida and N Bahamas, 1997-2006"
"3","unsexed","7.2 kg","210","","Tahiti","Not specified."
"4","unsexed","","200","","South Africa","South Africa"
