"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","8.4","","Global","East Indies"
"2","female","","8.4","","Global","Western Pacific"
"3","male","","6.9","","Global","Western Pacific"
