"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","48","","","Danube & Dniestr drainage"
"2","unsexed","530.00 g","","","Austria","Danube River, 2007"
"3","unsexed","460.00 g","","","Germany","Danube River, unknown"
