"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","4.50 g","7.24","4.5","New Zealand","Large Spectacles Lake, South Island, 1969"
"2","male","10.10 g","9.23","4.5","New Zealand","Large Spectacles Lake, South Island, 1969"
