"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","3","","Bangladesh","Ganges River Delta"
"2","mixed","","","4.8","USA","Golden sparse population (inbred)"
"3","unsexed","5.00 g","","","India","Maharashtra"
"4","unsexed","","2.6","","Nepal","None specified"
"5","unsexed","","","5.5","USA","outbred population"
