"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","63.5 kg","","","India","Beas River, 1939"
"2","unsexed","","180","","Nepal","None specified"
"3","unsexed","","18.7","","China","Yunnan Province: Jiucheng, Mangruen."
