"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","4","Australia","Cleveland and Bowling Green Bays, north Queensland"
"2","male","","","4","Australia","Cleveland and Bowling Green Bays, Queensland"
"3","unsexed","","25.1","","Australia","Cleveland Bay, Townsville, N. Qld."
"4","unsexed","","21.1","","China","Not specified"
