"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","3.5","","Global","Australia, New Zealand and the southwest Pacific Ocean"
"2","male","","4.2","","Global","Australia, New Zealand and the southwest Pacific Ocean"
"3","unsexed","","6.3","","Global","East Indies"
