"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","32.1","","Nigeria","Lake Kainji"
"2","male","","31.1","","Nigeria","Lake Kainji"
"3","unsexed","","34","","Zimbabwe","Lake Kariba"
"4","unsexed","","","7","","southern Africa"
