"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","7","Australia","New South Wales (coastal), 1962-63"
"2","unsexed","","","26","New Zealand","New Zealand"
"3","unsexed","7.0 kg","89","","Australia","southeastern coasts"
