"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","30.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=56502&sex=mixed&loo=30.80000&k=0.38000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=8677&gm_lm_rl=1"">0.38</a>","0.49","","","","","2.56","Russia","Enisey river","No","No"
"2","36.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=36.70000&k=0.19000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5133&gm_lm_rl=1"">0.19</a>","-1.01","","","","","2.41","Alaska","Piledriver Slough","No","No"
"3","37.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=37.50000&k=0.19000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5131&gm_lm_rl=1"">0.19</a>","-1.01","","","","","2.43","Alaska","Chatanika","No","No"
"4","40.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=40.10000&k=0.47000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5118&gm_lm_rl=1"">0.47</a>","0.85","","","","","2.88","Alaska","Fish River, Seward Peninsula, 1988;1990-91","No","No"
"5","40.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=40.30000&k=0.41000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5121&gm_lm_rl=1"">0.41</a>","1.10","","","","","2.82","Alaska","Niukluk River, Seward Peninsula","Yes","No"
"6","46.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=312&sex=unsexed&loo=46.80000&k=0.23500&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=3622&gm_lm_rl=1"">0.24</a>","","","","","","2.71","Russia","Baikal Lake (White)","No","No"
"7","46.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=46.90000&k=0.20000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5132&gm_lm_rl=1"">0.20</a>","0.04","","","","","2.64","Alaska","Fielding Lake","No","No"
"8","46.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=46.90000&k=0.46000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5125&gm_lm_rl=1"">0.46</a>","1.20","","","","","3.01","Alaska","Sinuk River, Seward Peninsula","Yes","No"
"9","48.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=48.90000&k=0.16000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5129&gm_lm_rl=1"">0.16</a>","-0.42","","","","","2.58","Alaska","Salcha River","No","No"
"10","49.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=312&sex=unsexed&loo=49.80000&k=0.13900&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=3623&gm_lm_rl=1"">0.14</a>","","","","","","2.54","","Western Siberia","No","No"
"11","53.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=53.80000&k=0.10000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5127&gm_lm_rl=1"">0.10</a>","-1.72","","","","","2.46","Alaska","Chena River","No","No"
"12","54.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=54.10000&k=0.23000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5122&gm_lm_rl=1"">0.23</a>","0.31","","","","","2.83","Alaska","Nome River, Seward Peninsula, 1988;1991","No","No"
"13","54.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=33969&sex=unsexed&loo=54.70000&k=0.14000&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=5123&gm_lm_rl=1"">0.14</a>","-1.30","","","","","2.62","Alaska","Pilgrim River, Seward Peninsula, 1988; 1990-91","No","No"
"14","55.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2889&pref=312&sex=unsexed&loo=55.60000&k=0.18700&id2=2693&genusname=Thymallus&speciesname=arcticus&gm_loo=46.596127438079&gm_lm=1&gm_m=1&gm_k=0.20950568422381&vautoctr=3624&gm_lm_rl=1"">0.19</a>","","","","","","2.76","Russia","Baikal Lake (Black)","No","No"
