"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","10.5","3","USA","Chesapeake Bay, 1986-87"
"2","unsexed","","11","","USA","Florida Bay, Florida, 1994-97"
