"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","5.9 kg","","12","","-"
"2","unsexed","","","24","South Africa","Agulhas Bank"
"3","unsexed","","90","","South Africa","South Africa"
"4","unsexed","","","23","South Africa","Tsitsikamma National Park"
"5","unsexed","","","27","South Africa","Tsitsikamma National Park, 1996-99"
