"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","32.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2866&pref=52191&sex=mixed&loo=32.40000&k=0.22100&id2=2670&genusname=Coregonus&speciesname=hoyi&gm_loo=34.937800822633&gm_lm=1&gm_m=1&gm_k=0.17143876923462&vautoctr=8014&gm_lm_rl=1"">0.22</a>","","","","","","2.37","USA","Apostle Islands Region, Lake Superior","No","No"
"2","34.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2866&pref=3672&sex=mixed&loo=34.10000&k=0.19000&id2=2670&genusname=Coregonus&speciesname=hoyi&gm_loo=34.937800822633&gm_lm=1&gm_m=1&gm_k=0.17143876923462&vautoctr=8085&gm_lm_rl=1"">0.19</a>","","","","","","2.34","USA","Lake Michigan","No","No"
"3","38.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2866&pref=3672&sex=female&loo=38.60000&k=0.12000&id2=2670&genusname=Coregonus&speciesname=hoyi&gm_loo=34.937800822633&gm_lm=1&gm_m=1&gm_k=0.17143876923462&vautoctr=8084&gm_lm_rl=1"">0.12</a>","","F","","","","2.25","USA","Lake Ontario","No","No"
