"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","37","Ascension I.","Ascension Is., south central Atlantic"
"2","female","","22.5","","Dominican Rp","Juan Esteban, Barahona, 1988-89"
"3","unsexed","","","27","Bahamas","Lee Stocking Is."
"4","unsexed","","","16","Panama","San Blas (southwestern Caribbean)"
"5","unsexed","","36","","Venezuela","Venezuela"
"6","unsexed","","30","","Virgin Is. (US)","Virgin Is US"
