"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","41","7","Mauritania","19° N 17° W, 1968-70"
"2","unsexed","","","6","Greece","Aegean Sea"
"3","unsexed","","","8","Brazil","Brazil"
"4","unsexed","","","6","Israel","Eastern Mediterranean"
"5","unsexed","","27","5","Venezuela","Gulf of Cariaco"
"6","unsexed","","18.2","","China","Not specified"
"7","unsexed","","29","4.5","Congo","Pointe Noire"
"8","unsexed","","","5","","West Africa"
"9","unsexed","","","7","Spain","Western Mediterranean"
