"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","11","","South Atlantic and South Pacific"
"2","male","","","8","","South Atlantic and South Pacific"
"3","female","","10.3","3.7","","Southern Scotia Sea (1983); northwest Weddell Sea (1986)"
"4","male","","","3.4","","Southern Scotia Sea (1983); northwest Weddell Sea (1986)"
