"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","35","","Italy","Adriatic Sea"
"2","mixed","","36","6","Greece","Amvrakikos Gulf, 1986-87"
"3","female","","60","26.4","France","Douarnenez Bay, Brittany"
"4","unsexed","","70","","Egypt","Eastern Mediterranean"
"5","unsexed","","","8","","North Sea"
