"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","","7","Spain","Guadalquiver River basin"
"2","male","","","5","Spain","Guadalquiver River basin"
"3","unsexed","","40","","","Spain, Portugal "
