"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","9","","Global","East Indies"
"2","unsexed","","7.5","","Micronesia","Not specified."
"3","unsexed","","7.13","","Indonesia","Simeuluë Island"
