"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","17","","Global","East Indies"
"2","male","","16","","Indonesia","Indonesia"
"3","female","","10.6","","Indonesia","Indonesia"
