"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","98.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=33193&sex=female&loo=98.60000&k=0.98200&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=5058&gm_lm_rl=1"">0.98</a>","-0.01","F","","18.0","","3.98","Mexico","Southern Baja California","Yes","No"
"2","98.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=35876&sex=male&loo=98.70000&k=2.06000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=9101&gm_lm_rl=1"">2.06</a>","0.02","M","","","","4.30","Spain","Balearic Islands","No","No"
"3","106.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=57491&sex=male&loo=106.90000&k=2.05000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=8886&gm_lm_rl=1"">2.05</a>","-0.08","M","","","","4.37","Greece","","No","No"
"4","110.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=35876&sex=female&loo=110.00000&k=1.56000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=9100&gm_lm_rl=1"">1.56</a>","0.01","F","","","","4.28","Spain","Balearic Islands","No","No"
"5","119.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=57491&sex=female&loo=119.00000&k=1.89000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=8885&gm_lm_rl=1"">1.89</a>","-0.09","F","","","","4.43","Greece","","No","No"
"6","121.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=33193&sex=male&loo=121.00000&k=0.60400&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=5057&gm_lm_rl=1"">0.60</a>","-0.50","M","","18.0","","3.95","Mexico","Southern Baja California","Yes","No"
"7","122.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=34148&sex=female&loo=122.00000&k=3.43000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=5223&gm_lm_rl=1"">3.43</a>","","F","","28.0","","4.71","Barbados","","Yes","No"
"8","123.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=93527&sex=female&loo=123.70000&k=1.10000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=11561&gm_lm_rl=1"">1.10</a>","-0.12","F","","","46.0","4.23","USA","North Carolina","No","No"
"9","126.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=34148&sex=male&loo=126.00000&k=5.24000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=5222&gm_lm_rl=1"">5.24</a>","","M","","28.0","","4.92","Barbados","","Yes","No"
"10","127.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1884&pref=72458&sex=unsexed&loo=127.00000&k=3.49000&id2=6&genusname=Coryphaena&speciesname=hippurus&gm_loo=143.13042851314&gm_lm=46.793161893593&gm_m=0.87&gm_k=1.3506111602554&vautoctr=9414&gm_lm_rl=1"">3.49</a>","0.06","","","","","4.75","","Barbados","Yes","No"
