"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","73.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5017&pref=75287&sex=mixed&loo=73.40000&k=0.10000&id2=4789&genusname=Megalobrama&speciesname=terminalis&gm_loo=92.353018358904&gm_lm=1&gm_m=1&gm_k=0.077459666924148&vautoctr=9719&gm_lm_rl=1"">0.10</a>","","","","","","2.73","Russia","Bolon Lake","No","No"
"2","116.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5017&pref=75287&sex=mixed&loo=116.20000&k=0.06000&id2=4789&genusname=Megalobrama&speciesname=terminalis&gm_loo=92.353018358904&gm_lm=1&gm_m=1&gm_k=0.077459666924148&vautoctr=9720&gm_lm_rl=1"">0.06</a>","","","","","","2.91","Russia","Khanka Lake","No","No"
