"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","12.9 kg","","","Brazil","Negro River sytem, 2010"
"2","unsexed","13.1 kg","","","Brazil","Rio Ararira, 2010"
"3","unsexed","12.3 kg","","","Brazil","Rio Negro, 1994"
