"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","20","","","Croatica, Bosnia-Herzegovina"
"2","female","","20.8","7","Greece","Lake Kremasta (1982)"
"3","male","","18.4","6","Greece","Lake Kremasta (1982)"
