"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","135.5","21","Australia","Eastern Bass Strait"
"2","unsexed","20.0 kg","200","30","Australia","southern coasts"
"3","unsexed","20.0 kg","160","","Australia","Tasmania"
