"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","12.3","","Philippines","off Batangas and Mindoro, off SW Luzon"
"2","unsexed","","6.22","","","South China Sea (6°19'N, 112°06'E)"
