"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","32.5","","South Africa","Staples Dam, near Grahamstown"
"2","female","","13.6","4","South Africa","Tyume River, Eastern Cape"
"3","male","","19","5","South Africa","Tyume River, Eastern Cape"
