"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","30","USA","central California"
"2","male","","136","24","USA","Monterey and San Francisco Bays, California, 1979-81"
"3","unsexed","","145","19","USA","Monterey and San Francisco Bays, California, 1979-81"
