"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","6.2","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=10280&pref=84812&sex=male&loo=6.15000&k=0.22400&id2=9957&genusname=Cobitis&speciesname=calderoni&gm_loo=7.50149985003&gm_lm=1&gm_m=1&gm_k=0.20411761315477&vautoctr=10311&gm_lm_rl=1"">0.22</a>","","M","","","","0.93","Spain","River Lozoya, Tajo Basin","No","No"
"2","9.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=10280&pref=84812&sex=female&loo=9.15000&k=0.18600&id2=9957&genusname=Cobitis&speciesname=calderoni&gm_loo=7.50149985003&gm_lm=1&gm_m=1&gm_k=0.20411761315477&vautoctr=10310&gm_lm_rl=1"">0.19</a>","","F","","","","1.19","Spain","River Lozoya, Tajo Basin","No","No"
