"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","12.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=unsexed&loo=12.20000&k=7.25000&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2698&gm_lm_rl=1"">7.25</a>","","","","","","3.03","Cote d'Ivoire","ponds","No","Yes"
"2","14.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=male&loo=14.60000&k=2.54600&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2694&gm_lm_rl=1"">2.55</a>","","M","","","","2.73","Cote d'Ivoire","ponds","No","Yes"
"3","15.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=male&loo=15.20000&k=2.92900&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2695&gm_lm_rl=1"">2.93</a>","","M","","","","2.83","Cote d'Ivoire","ponds","No","Yes"
"4","15.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=female&loo=15.50000&k=1.72700&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2689&gm_lm_rl=1"">1.73</a>","","F","","","","2.62","Cote d'Ivoire","Ebrié lagoon, ponds","No","Yes"
"5","15.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=female&loo=15.70000&k=1.64900&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2690&gm_lm_rl=1"">1.65</a>","","F","","","","2.61","Cote d'Ivoire","ponds","No","Yes"
"6","16.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=female&loo=16.70000&k=2.18800&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2691&gm_lm_rl=1"">2.19</a>","","F","","","","2.79","Cote d'Ivoire","ponds","No","Yes"
"7","17.4","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=female&loo=17.40000&k=1.37300&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2692&gm_lm_rl=1"">1.37</a>","","F","","","","2.62","Cote d'Ivoire","Ebrie lagoon, ponds","No","Yes"
"8","20.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=female&loo=20.70000&k=1.67800&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2693&gm_lm_rl=1"">1.68</a>","","F","","","","2.86","Cote d'Ivoire","ponds","No","Yes"
"9","20.7","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=male&loo=20.70000&k=1.24400&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2696&gm_lm_rl=1"">1.24</a>","","M","","","","2.73","Cote d'Ivoire","Ebrié lagoon, ponds","No","Yes"
"10","21.3","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=102&sex=male&loo=21.30000&k=0.29800&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2697&gm_lm_rl=1"">0.30</a>","","M","","","","2.13","Cote d'Ivoire","Ebrié lagoon, ponds","No","Yes"
"11","26.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=86418&sex=unsexed&loo=26.70000&k=0.95000&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=21600&gm_lm_rl=1"">0.95</a>","","","","","","2.83","Benin","Lake Nokoué","No","No"
"12","31.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=86418&sex=unsexed&loo=31.00000&k=0.39000&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=21599&gm_lm_rl=1"">0.39</a>","","","","28.0","","2.57","Cote d'Ivoire","Lake Ayamé I (Bia Basin) (3° - 3°5' W ; 5°30'' - 6° N)","No","No"
"13","33.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1461&pref=312&sex=unsexed&loo=33.10000&k=0.15900&id2=1412&genusname=Sarotherodon&speciesname=melanotheron&gm_loo=19.190339615086&gm_lm=1&gm_m=1&gm_k=1.2432280853151&vautoctr=2699&gm_lm_rl=1"">0.16</a>","","","","28.0","","2.24","Nigeria","Lagos lagoon","No","No"
