"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","3.4 kg","","","USA","Lake Mahopac, 2009"
"2","unsexed","","43","","","not specified"
"3","unsexed","3.2 kg","","","USA","Shallow Lake, 1974"
"4","unsexed","","45","","France","unstated"
