"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","14.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=312&sex=unsexed&loo=14.00000&k=1.60000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2917&gm_lm_rl=0.70999997854233"">1.60</a>","","","","28.2","","2.50","Philippines","","No","No"
"2","17.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1392&sex=unsexed&loo=17.00000&k=1.20000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2921&gm_lm_rl=0.70999997854233"">1.20</a>","","","","28.2","","2.54","Philippines","Manila Bay","No","No"
"3","18.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1263&sex=unsexed&loo=18.00000&k=0.70000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2919&gm_lm_rl=0.70999997854233"">0.70</a>","","","1.30","28.2","","2.36","Philippines","Manila Bay","No","No"
"4","18.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=312&sex=unsexed&loo=18.40000&k=1.31600&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2918&gm_lm_rl=0.70999997854233"">1.32</a>","","","","27.6","13.0","2.65","India","Karwar","No","No"
"5","18.9","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1392&sex=unsexed&loo=18.90000&k=0.87000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2922&gm_lm_rl=0.70999997854233"">0.87</a>","","","","28.5","","2.49","Philippines","Guimaras Strait","No","No"
"6","20.4","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1392&sex=unsexed&loo=20.40000&k=1.02000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2923&gm_lm_rl=0.70999997854233"">1.02</a>","","","","28.4","","2.63","Philippines","Leyte Gulf","No","No"
"7","21.3","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1392&sex=unsexed&loo=21.30000&k=0.91000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2924&gm_lm_rl=0.70999997854233"">0.91</a>","","","","28.4","","2.62","Philippines","Leyte Gulf","No","No"
"8","21.3","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1392&sex=unsexed&loo=21.30000&k=1.03000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2925&gm_lm_rl=0.70999997854233"">1.03</a>","","","","27.7","","2.67","Philippines","Visayan Sea","No","No"
"9","21.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=27806&sex=unsexed&loo=21.70000&k=1.30000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=7191&gm_lm_rl=0.70999997854233"">1.30</a>","","","","28.0","14.6","2.79","India","Visakhapatnam","No","No"
"10","22.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1700&pref=1263&sex=unsexed&loo=22.00000&k=1.15000&id2=1507&genusname=Sardinella&speciesname=fimbriata&gm_loo=20.07992018294&gm_lm=13.776792079436&gm_m=1.3&gm_k=1.0679862017648&vautoctr=2920&gm_lm_rl=0.70999997854233"">1.15</a>","","","","28.5","","2.75","Philippines","Palawan","No","No"
