"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","32.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=312&sex=unsexed&loo=32.00000&k=0.28600&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=2767&gm_lm_rl=1"">0.29</a>","","","","","","2.47","","Ili River","No","No"
"2","44.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=44.00000&k=0.27000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21630&gm_lm_rl=1"">0.27</a>","-0.31","","0.57","18.7","","2.72","Portugal","Rio Tejo","No","No"
"3","47.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=unsexed&loo=47.10000&k=0.29000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21603&gm_lm_rl=1"">0.29</a>","0.00","","0.50","13.4","","2.81","Chile","River Cayumapu","No","No"
"4","47.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=47.50000&k=0.64000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21634&gm_lm_rl=1"">0.64</a>","-0.52","","0.85","13.9","","3.16","Australia","Lake Crescent, Tasmania","No","&nbsp;"
"5","48.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=48.90000&k=0.25000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10610&gm_lm_rl=1"">0.25</a>","-0.52","M","","","","2.78","Australia","Barmah Forest, Victoria","No","No"
"6","49.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=49.50000&k=0.48000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10613&gm_lm_rl=1"">0.48</a>","-0.29","M","","","","3.07","Australia","Campaspe, Victoria","No","No"
"7","51.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=51.00000&k=0.48000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21633&gm_lm_rl=1"">0.48</a>","-0.24","","0.74","16.5","","3.10","Australia","Campaspe River, Victoria","No","&nbsp;"
"8","51.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=51.50000&k=0.24000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21635&gm_lm_rl=1"">0.24</a>","-0.54","","0.47","","","2.80","Australia","upper River Murray, Barmah Forest, Victoria","No","&nbsp;"
"9","53.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=53.80000&k=0.38000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10612&gm_lm_rl=1"">0.38</a>","-0.39","F","","","","3.04","Australia","Campaspe Channels, Victoria","No","No"
"10","57.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=312&sex=unsexed&loo=57.30000&k=0.33500&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=2768&gm_lm_rl=1"">0.34</a>","","","","","","3.04","Russia","Asow Sea","No","No"
"11","59.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=59.40000&k=0.18000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10611&gm_lm_rl=1"">0.18</a>","-0.61","F","","","","2.80","Australia","Barmah Forest, Victoria","No","No"
"12","60.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=60.00000&k=0.35000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10608&gm_lm_rl=1"">0.35</a>","0.17","M","","","","3.10","Australia","lower Murray River, South Australia","No","No"
"13","60.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=60.60000&k=0.62000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21640&gm_lm_rl=1"">0.62</a>","0.01","","0.64","","","3.36","USA","Hennepin and Hopper Lakes, Illinois","No","&nbsp;"
"14","60.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=52191&sex=mixed&loo=60.70000&k=0.16300&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=7996&gm_lm_rl=1"">0.16</a>","","","","","","2.78","France","Camargue","No","No"
"15","60.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=60.70000&k=0.39000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10619&gm_lm_rl=1"">0.39</a>","0.16","M","0.60","15.9","29.6","3.16","South Africa","Lake Gariep, (30°38'S; 25°46'E), Orange River","No","No"
"16","61.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=61.50000&k=0.30000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10618&gm_lm_rl=1"">0.30</a>","0.03","F","","","","3.05","Slovakia","Danube","No","No"
"17","61.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=61.80000&k=0.68000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10614&gm_lm_rl=1"">0.68</a>","","M","","","","3.41","Kenya","Lake Naivasha","No","No"
"18","61.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=61.90000&k=0.56000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10621&gm_lm_rl=1"">0.56</a>","-0.15","M","","","","3.33","South Africa","Hartbeespoort Dam","No","No"
"19","62.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=62.50000&k=0.33000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21632&gm_lm_rl=1"">0.33</a>","0.17","","0.59","18.8","","3.11","Australia","lower Murray River, South Australia","No","No"
"20","62.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=62.60000&k=0.39000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21637&gm_lm_rl=1"">0.39</a>","0.16","","0.64","17.7","","3.18","South Africa","Lake Gariep","No","&nbsp;"
"21","63.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=52191&sex=mixed&loo=63.10000&k=0.20200&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=7997&gm_lm_rl=1"">0.20</a>","","","","","","2.91","Spain","Guadalquivir River, Southwest region","No","No"
"22","63.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=63.40000&k=0.17000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21638&gm_lm_rl=1"">0.17</a>","0.00","","0.30","10.9","","2.83","USA","Marsh Lake, Nebraska","No","&nbsp;"
"23","63.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=63.90000&k=0.35000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10609&gm_lm_rl=1"">0.35</a>","0.17","F","","","","3.16","Australia","lower Murray River, South Australia","No","No"
"24","63.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=63.90000&k=0.69000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10622&gm_lm_rl=1"">0.69</a>","0.14","F","","","","3.45","South Africa","Hartbeespoort Dam","No","No"
"25","65.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=312&sex=unsexed&loo=65.10000&k=0.39600&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=2769&gm_lm_rl=1"">0.40</a>","","","","","","3.22","Russia","Southern Caspian","No","No"
"26","66.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=66.20000&k=0.35000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10620&gm_lm_rl=1"">0.35</a>","0.16","F","0.60","15.9","33.5","3.19","South Africa","Lake Gariep, (30°38'S; 25°46'E), Orange River","No","No"
"27","66.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=66.20000&k=0.18000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21623&gm_lm_rl=1"">0.18</a>","-0.32","","0.32","","","2.90","Hungary","Körös backwater reservoir","No","No"
"28","67.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=mixed&loo=67.50000&k=0.21000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10616&gm_lm_rl=1"">0.21</a>","0.15","","","","","2.98","New Zealand","Waikato region","No","No"
"29","67.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=67.80000&k=0.30000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21639&gm_lm_rl=1"">0.30</a>","0.00","","0.41","10.8","","3.14","USA","Pelican Lake, Nebraska","No","No"
"30","67.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=mixed&loo=67.90000&k=0.28000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10626&gm_lm_rl=1"">0.28</a>","0.01","","","","","3.11","USA","41 populations","No","No"
"31","69.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=69.40000&k=0.14000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10617&gm_lm_rl=1"">0.14</a>","-1.10","M","","","","2.83","Slovakia","Danube","No","No"
"32","72.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=male&loo=72.80000&k=0.17000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10624&gm_lm_rl=1"">0.17</a>","-0.45","M","","","","2.95","Turkey","Golhisar Lake","No","No"
"33","74.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=312&sex=unsexed&loo=74.80000&k=0.15700&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=2770&gm_lm_rl=1"">0.16</a>","","","","","","2.94","Kazakhstan","Aral Lake","No","No"
"34","75.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=75.50000&k=0.75000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10615&gm_lm_rl=1"">0.75</a>","","F","","","","3.63","Kenya","Lake Naivasha","No","No"
"35","76.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=female&loo=76.70000&k=0.15000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10623&gm_lm_rl=1"">0.15</a>","-0.62","F","","","","2.95","Turkey","Golhisar Lake","No","No"
"36","76.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=76.70000&k=0.53000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21636&gm_lm_rl=1"">0.53</a>","0.00","","0.77","19.4","","3.49","Kenya","Lake Naivasha","No","&nbsp;"
"37","76.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6047&pref=75280&sex=mixed&loo=76.90000&k=0.13000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=9716&gm_lm_rl=1"">0.13</a>","","","","","","2.89","Russia","Amur River","No","No"
"38","78.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=88006&sex=mixed&loo=78.60000&k=0.33000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=10625&gm_lm_rl=1"">0.33</a>","3.31","","","","","3.31","USA","15 populations, South Dakota","No","No"
"39","82.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=53847&sex=mixed&loo=81.97000&k=0.12200&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21217&gm_lm_rl=1"">0.12</a>","-0.81","","0.27","","","2.91","Croatia","Vransko Lake","No","No"
"40","82.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=53847&sex=unsexed&loo=82.00000&k=0.12200&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=8403&gm_lm_rl=1"">0.12</a>","-0.81","","","","","2.91","Croatia","Vransko Lake (southern coast)","No","No"
"41","85.1","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=7029&sex=unsexed&loo=85.10000&k=0.17300&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=2772&gm_lm_rl=1"">0.17</a>","","","0.26","22.4","","3.10","China","Dongjiang River, Guangdon","No","No"
"42","88.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=58482&sex=mixed&loo=88.00000&k=0.22600&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=9268&gm_lm_rl=1"">0.23</a>","-0.77","","","","","3.24","Greece","Lake Vistonis","No","No"
"43","89.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=89.30000&k=0.27000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21616&gm_lm_rl=1"">0.27</a>","0.42","","0.46","17.7","","3.33","China","Qiantang Jiang River","No","No"
"44","90.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=90.00000&k=0.17000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21625&gm_lm_rl=1"">0.17</a>","0.24","","0.28","11.9","","3.14","Hungary","Tisza Lake","No","No"
"45","90.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=mixed&loo=90.50000&k=0.16000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21624&gm_lm_rl=1"">0.16</a>","0.08","","0.27","11.9","","3.12","Hungary","Lake Tisza","No","No"
"46","90.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1643&pref=95861&sex=unsexed&loo=90.60000&k=0.31000&id2=1450&genusname=Cyprinus&speciesname=carpio&gm_loo=68.661961842949&gm_lm=31.489680849447&gm_m=0.43634109633951&gm_k=0.25388282083459&vautoctr=21601&gm_lm_rl=1"">0.31</a>","-0.04","","0.71","","","3.41","Albania","Lake Shkrodra / Skadar","No","No"
