"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","40.8 kg","170","","USA","Key West, Florida in 1976"
"2","unsexed","","","14","Brazil","Northeastern coast"
"3","unsexed","","135","","Trinidad Tob","Port of Spain Fish Market"
"4","unsexed","45.0 kg","173","","","to be filled"
"5","female","","127","10","Trinidad Tob","Trinidad Tob"
"6","male","","","7","Trinidad Tob","Trinidad Tob"
