"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","40","","Bermuda","Bermuda"
"2","unsexed","","42.8","24","Brazil","central coast (16°--21°30' S), 1997-99"
"3","unsexed","","","11","USA","southeastern coasts"
"4","unsexed","","41","","Global","Western Atlantic"
