"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","9.3 kg","78","13","Russia","Kamchatka/1978-1983"
"2","male","3.3 kg","53","9","Russia","Kamchatka/1978-1983"
"3","female","9.0 kg","80","13","Russia","Northwest Pacific"
"4","male","2.5 kg","55","9","Russia","Northwest Pacific"
